CP108849.region024 vs CP109126.region002
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG443_04340  PRJNA747871_OIF37_33960  0.56      0.68      
PRJNA747871_OG443_04345  PRJNA747871_OIF37_33955  0.69      0.79      
PRJNA747871_OG443_04350  PRJNA747871_OIF37_33950  0.73      0.83      
PRJNA747871_OG443_04355  PRJNA747871_OIF37_33945  0.75      0.86      
PRJNA747871_OG443_04360  PRJNA747871_OIF37_33940  0.78      0.89      
PRJNA747871_OG443_04360  PRJNA747871_OIF37_33945  0.31      0.50      
PRJNA747871_OG443_04365  PRJNA747871_OIF37_33935  0.46      0.62      
PRJNA747871_OG443_04370  PRJNA747871_OIF37_33930  0.81      0.88      
PRJNA747871_OG443_04375  PRJNA747871_OIF37_33925  0.70      0.88      
PRJNA747871_OG443_04380  PRJNA747871_OIF37_33920  0.81      0.88      
PRJNA747871_OG443_04385  PRJNA747871_OIF37_33915  0.80      0.88      

CP109421.region009 vs CP109483.region024
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG501_04490  PRJNA747871_OG275_33600  0.96      0.96      
PRJNA747871_OG501_04495  PRJNA747871_OG275_33595  0.98      1.00      
PRJNA747871_OG501_04500  PRJNA747871_OG275_33590  0.98      0.99      
PRJNA747871_OG501_04505  PRJNA747871_OG275_33585  0.99      0.99      
PRJNA747871_OG501_04510  PRJNA747871_OG275_33580  1.00      1.00      
PRJNA747871_OG501_04515  PRJNA747871_OG275_33575  0.99      0.99      
PRJNA747871_OG501_04520  PRJNA747871_OG275_33570  0.81      0.81      
PRJNA747871_OG501_04525  PRJNA747871_OG275_33565  0.99      1.00      
PRJNA747871_OG501_04530  PRJNA747871_OG275_33560  1.00      1.00      
PRJNA747871_OG501_04535  PRJNA747871_OG275_33555  0.99      0.99      
PRJNA747871_OG501_04540  PRJNA747871_OG275_33550  1.00      1.00      
PRJNA747871_OG501_04545  PRJNA747871_OG275_33545  0.97      0.97      
PRJNA747871_OG501_04550  PRJNA747871_OG275_33540  0.99      0.99      
PRJNA747871_OG501_04555  PRJNA747871_OG275_33535  0.99      0.99      
OG501_04560              OG275_33530              0.47      0.49      
PRJNA747871_OG501_04565  PRJNA747871_OG275_33525  0.58      0.63      
PRJNA747871_OG501_04575  PRJNA747871_OG275_33515  0.99      1.00      
PRJNA747871_OG501_04580  PRJNA747871_OG275_33510  1.00      1.00      
PRJNA747871_OG501_04585  PRJNA747871_OG275_33505  0.94      0.94      
PRJNA747871_OG501_04590  PRJNA747871_OG275_33500  1.00      1.00      
PRJNA747871_OG501_04595  PRJNA747871_OG275_33495  0.99      0.99      
PRJNA747871_OG501_04600  PRJNA747871_OG275_33490  1.00      1.00      
PRJNA747871_OG501_04605  PRJNA747871_OG275_33485  0.99      1.00      
PRJNA747871_OG501_04610  PRJNA747871_OG275_33480  0.99      0.99      
PRJNA747871_OG501_04615  PRJNA747871_OG275_33475  1.00      1.00      
PRJNA747871_OG501_04620  PRJNA747871_OG275_33470  1.00      1.00      
PRJNA747871_OG501_04625  PRJNA747871_OG275_33465  1.00      1.00      
PRJNA747871_OG501_04630  PRJNA747871_OG275_33460  1.00      1.00      
PRJNA747871_OG501_04635  PRJNA747871_OG275_33455  0.99      0.99      
PRJNA747871_OG501_04640  PRJNA747871_OG275_33450  1.00      1.00      
PRJNA747871_OG501_04645  PRJNA747871_OG275_33445  1.00      1.00      
PRJNA747871_OG501_04650  PRJNA747871_OG275_33440  0.94      0.94      
PRJNA747871_OG501_04655  PRJNA747871_OG275_33435  1.00      1.00      
PRJNA747871_OG501_04660  PRJNA747871_OG275_33430  1.00      1.00      
PRJNA747871_OG501_04665  PRJNA747871_OG275_33425  1.00      1.00      
PRJNA747871_OG501_04670  PRJNA747871_OG275_33420  0.95      0.95      
PRJNA747871_OG501_04675  PRJNA747871_OG275_33415  0.84      0.85      
PRJNA747871_OG501_04680  PRJNA747871_OG275_33410  0.99      0.99      
PRJNA747871_OG501_04690  PRJNA747871_OG275_33395  0.99      0.99      
PRJNA747871_OG501_04695  PRJNA747871_OG275_33390  0.99      1.00      
PRJNA747871_OG501_04700  PRJNA747871_OG275_33385  1.00      1.00      
PRJNA747871_OG501_04705  PRJNA747871_OG275_33380  1.00      1.00      

CP109421.region009 vs CP109495.region010
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG501_04490  PRJNA747871_OG442_04440  0.94      0.94      
PRJNA747871_OG501_04495  PRJNA747871_OG442_04445  0.99      0.99      
PRJNA747871_OG501_04500  PRJNA747871_OG442_04450  0.99      1.00      
PRJNA747871_OG501_04505  PRJNA747871_OG442_04455  0.99      0.99      
PRJNA747871_OG501_04510  PRJNA747871_OG442_04460  1.00      1.00      
PRJNA747871_OG501_04515  PRJNA747871_OG442_04465  0.98      0.99      
PRJNA747871_OG501_04520  PRJNA747871_OG442_04470  0.72      0.78      
PRJNA747871_OG501_04525  PRJNA747871_OG442_04475  0.99      1.00      
PRJNA747871_OG501_04530  PRJNA747871_OG442_04480  1.00      1.00      
PRJNA747871_OG501_04535  PRJNA747871_OG442_04485  0.59      0.59      
PRJNA747871_OG501_04540  PRJNA747871_OG442_04495  1.00      1.00      
PRJNA747871_OG501_04545  PRJNA747871_OG442_04500  0.99      0.99      
PRJNA747871_OG501_04550  PRJNA747871_OG442_04505  0.99      0.99      
PRJNA747871_OG501_04555  PRJNA747871_OG442_04510  0.99      0.99      
OG501_04560              PRJNA747871_OG442_04515  0.46      0.49      
PRJNA747871_OG501_04565  PRJNA747871_OG442_04520  0.98      0.99      
OG501_04570              OG442_04525              0.47      0.50      
PRJNA747871_OG501_04575  PRJNA747871_OG442_04530  1.00      1.00      
PRJNA747871_OG501_04580  PRJNA747871_OG442_04535  1.00      1.00      
PRJNA747871_OG501_04585  PRJNA747871_OG442_04540  0.94      0.94      
PRJNA747871_OG501_04590  PRJNA747871_OG442_04545  1.00      1.00      
PRJNA747871_OG501_04595  PRJNA747871_OG442_04550  1.00      1.00      
PRJNA747871_OG501_04600  PRJNA747871_OG442_04555  1.00      1.00      
PRJNA747871_OG501_04605  PRJNA747871_OG442_04560  1.00      1.00      
PRJNA747871_OG501_04610  PRJNA747871_OG442_04565  0.99      0.99      
PRJNA747871_OG501_04615  PRJNA747871_OG442_04570  1.00      1.00      
PRJNA747871_OG501_04620  PRJNA747871_OG442_04575  1.00      1.00      
PRJNA747871_OG501_04625  PRJNA747871_OG442_04580  1.00      1.00      
PRJNA747871_OG501_04630  PRJNA747871_OG442_04585  1.00      1.00      
PRJNA747871_OG501_04635  PRJNA747871_OG442_04590  1.00      1.00      
PRJNA747871_OG501_04640  PRJNA747871_OG442_04595  1.00      1.00      
PRJNA747871_OG501_04645  PRJNA747871_OG442_04600  1.00      1.00      
PRJNA747871_OG501_04650  PRJNA747871_OG442_04605  0.94      0.94      
PRJNA747871_OG501_04655  PRJNA747871_OG442_04610  1.00      1.00      
PRJNA747871_OG501_04660  PRJNA747871_OG442_04615  1.00      1.00      
PRJNA747871_OG501_04665  PRJNA747871_OG442_04620  1.00      1.00      
PRJNA747871_OG501_04670  PRJNA747871_OG442_04625  0.70      0.70      
PRJNA747871_OG501_04675  PRJNA747871_OG442_04630  0.97      0.98      
PRJNA747871_OG501_04680  PRJNA747871_OG442_04635  1.00      1.00      
PRJNA747871_OG501_04690  PRJNA747871_OG442_04650  0.99      0.99      
PRJNA747871_OG501_04695  PRJNA747871_OG442_04655  0.99      0.99      
PRJNA747871_OG501_04700  PRJNA747871_OG442_04660  1.00      1.00      

CP109421.region009 vs CP109522.region026
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG501_04585  PRJNA747871_OIF37_33995  0.73      0.80      
PRJNA747871_OG501_04590  PRJNA747871_OIF37_33990  0.75      0.84      
PRJNA747871_OG501_04595  PRJNA747871_OIF37_33985  0.56      0.69      
PRJNA747871_OG501_04600  PRJNA747871_OIF37_33980  0.70      0.80      
PRJNA747871_OG501_04605  PRJNA747871_OIF37_33975  0.74      0.84      
PRJNA747871_OG501_04610  PRJNA747871_OIF37_33970  0.57      0.67      
PRJNA747871_OG501_04615  PRJNA747871_OIF37_33965  0.58      0.69      
PRJNA747871_OG501_04620  PRJNA747871_OIF37_33960  0.56      0.68      
PRJNA747871_OG501_04625  PRJNA747871_OIF37_33955  0.69      0.79      
PRJNA747871_OG501_04630  PRJNA747871_OIF37_33950  0.73      0.83      
PRJNA747871_OG501_04635  PRJNA747871_OIF37_33945  0.75      0.86      
PRJNA747871_OG501_04640  PRJNA747871_OIF37_33940  0.78      0.89      
PRJNA747871_OG501_04640  PRJNA747871_OIF37_33945  0.31      0.50      
PRJNA747871_OG501_04645  PRJNA747871_OIF37_33935  0.46      0.62      
PRJNA747871_OG501_04650  PRJNA747871_OIF37_33930  0.85      0.93      
PRJNA747871_OG501_04655  PRJNA747871_OIF37_33925  0.70      0.88      
PRJNA747871_OG501_04660  PRJNA747871_OIF37_33920  0.81      0.88      
PRJNA747871_OG501_04665  PRJNA747871_OIF37_33915  0.80      0.88      

CP109483.region024 vs CP109495.region010
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG275_33385  PRJNA747871_OG442_04660  1.00      1.00      
PRJNA747871_OG275_33390  PRJNA747871_OG442_04655  0.99      1.00      
PRJNA747871_OG275_33395  PRJNA747871_OG442_04650  1.00      1.00      
OG275_33405              OG442_04640              0.47      0.47      
PRJNA747871_OG275_33410  PRJNA747871_OG442_04635  0.99      1.00      
PRJNA747871_OG275_33415  PRJNA747871_OG442_04630  0.87      0.87      
PRJNA747871_OG275_33420  PRJNA747871_OG442_04625  0.67      0.67      
PRJNA747871_OG275_33425  PRJNA747871_OG442_04620  1.00      1.00      
PRJNA747871_OG275_33430  PRJNA747871_OG442_04615  1.00      1.00      
PRJNA747871_OG275_33435  PRJNA747871_OG442_04610  1.00      1.00      
PRJNA747871_OG275_33440  PRJNA747871_OG442_04605  1.00      1.00      
PRJNA747871_OG275_33445  PRJNA747871_OG442_04600  1.00      1.00      
PRJNA747871_OG275_33450  PRJNA747871_OG442_04595  1.00      1.00      
PRJNA747871_OG275_33455  PRJNA747871_OG442_04590  0.99      0.99      
PRJNA747871_OG275_33460  PRJNA747871_OG442_04585  1.00      1.00      
PRJNA747871_OG275_33465  PRJNA747871_OG442_04580  1.00      1.00      
PRJNA747871_OG275_33470  PRJNA747871_OG442_04575  1.00      1.00      
PRJNA747871_OG275_33475  PRJNA747871_OG442_04570  1.00      1.00      
PRJNA747871_OG275_33480  PRJNA747871_OG442_04565  0.99      0.99      
PRJNA747871_OG275_33485  PRJNA747871_OG442_04560  0.99      1.00      
PRJNA747871_OG275_33490  PRJNA747871_OG442_04555  1.00      1.00      
PRJNA747871_OG275_33495  PRJNA747871_OG442_04550  0.99      0.99      
PRJNA747871_OG275_33500  PRJNA747871_OG442_04545  1.00      1.00      
PRJNA747871_OG275_33505  PRJNA747871_OG442_04540  1.00      1.00      
PRJNA747871_OG275_33510  PRJNA747871_OG442_04535  1.00      1.00      
PRJNA747871_OG275_33515  PRJNA747871_OG442_04530  0.99      1.00      
PRJNA747871_OG275_33525  PRJNA747871_OG442_04520  0.58      0.64      
PRJNA747871_OG275_33535  PRJNA747871_OG442_04510  1.00      1.00      
PRJNA747871_OG275_33540  PRJNA747871_OG442_04505  1.00      1.00      
PRJNA747871_OG275_33545  PRJNA747871_OG442_04500  0.97      0.97      
PRJNA747871_OG275_33550  PRJNA747871_OG442_04495  1.00      1.00      
PRJNA747871_OG275_33555  PRJNA747871_OG442_04485  0.59      0.59      
PRJNA747871_OG275_33560  PRJNA747871_OG442_04480  1.00      1.00      
PRJNA747871_OG275_33565  PRJNA747871_OG442_04475  0.99      1.00      
PRJNA747871_OG275_33570  PRJNA747871_OG442_04470  0.73      0.78      
PRJNA747871_OG275_33575  PRJNA747871_OG442_04465  0.99      0.99      
PRJNA747871_OG275_33580  PRJNA747871_OG442_04460  1.00      1.00      
PRJNA747871_OG275_33585  PRJNA747871_OG442_04455  0.99      0.99      
PRJNA747871_OG275_33590  PRJNA747871_OG442_04450  0.99      0.99      
PRJNA747871_OG275_33595  PRJNA747871_OG442_04445  0.98      1.00      
PRJNA747871_OG275_33600  PRJNA747871_OG442_04440  0.94      0.94      

CP109483.region024 vs CP109522.region026
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG275_33425  PRJNA747871_OIF37_33915  0.80      0.88      
PRJNA747871_OG275_33430  PRJNA747871_OIF37_33920  0.81      0.88      
PRJNA747871_OG275_33435  PRJNA747871_OIF37_33925  0.70      0.88      
PRJNA747871_OG275_33440  PRJNA747871_OIF37_33930  0.80      0.88      
PRJNA747871_OG275_33445  PRJNA747871_OIF37_33935  0.46      0.62      
PRJNA747871_OG275_33450  PRJNA747871_OIF37_33940  0.78      0.89      
PRJNA747871_OG275_33450  PRJNA747871_OIF37_33945  0.31      0.50      
PRJNA747871_OG275_33455  PRJNA747871_OIF37_33945  0.74      0.85      
PRJNA747871_OG275_33460  PRJNA747871_OIF37_33950  0.73      0.83      
PRJNA747871_OG275_33465  PRJNA747871_OIF37_33955  0.69      0.79      
PRJNA747871_OG275_33470  PRJNA747871_OIF37_33960  0.56      0.68      
PRJNA747871_OG275_33475  PRJNA747871_OIF37_33965  0.58      0.69      
PRJNA747871_OG275_33480  PRJNA747871_OIF37_33970  0.56      0.67      
PRJNA747871_OG275_33485  PRJNA747871_OIF37_33975  0.74      0.84      
PRJNA747871_OG275_33490  PRJNA747871_OIF37_33980  0.70      0.80      
PRJNA747871_OG275_33495  PRJNA747871_OIF37_33985  0.56      0.69      
PRJNA747871_OG275_33500  PRJNA747871_OIF37_33990  0.75      0.84      
PRJNA747871_OG275_33505  PRJNA747871_OIF37_33995  0.75      0.83      

CP109495.region010 vs CP109522.region026
----------------------------------------
Query                    Target                   Identity  Similarity
PRJNA747871_OG442_04540  PRJNA747871_OIF37_33995  0.75      0.83      
PRJNA747871_OG442_04545  PRJNA747871_OIF37_33990  0.75      0.84      
PRJNA747871_OG442_04550  PRJNA747871_OIF37_33985  0.56      0.69      
PRJNA747871_OG442_04555  PRJNA747871_OIF37_33980  0.69      0.80      
PRJNA747871_OG442_04560  PRJNA747871_OIF37_33975  0.74      0.84      
PRJNA747871_OG442_04565  PRJNA747871_OIF37_33970  0.57      0.68      
PRJNA747871_OG442_04570  PRJNA747871_OIF37_33965  0.58      0.69      
PRJNA747871_OG442_04575  PRJNA747871_OIF37_33960  0.56      0.68      
PRJNA747871_OG442_04580  PRJNA747871_OIF37_33955  0.69      0.79      
PRJNA747871_OG442_04585  PRJNA747871_OIF37_33950  0.73      0.83      
PRJNA747871_OG442_04590  PRJNA747871_OIF37_33945  0.75      0.86      
PRJNA747871_OG442_04595  PRJNA747871_OIF37_33940  0.78      0.89      
PRJNA747871_OG442_04595  PRJNA747871_OIF37_33945  0.31      0.50      
PRJNA747871_OG442_04600  PRJNA747871_OIF37_33935  0.46      0.62      
PRJNA747871_OG442_04605  PRJNA747871_OIF37_33930  0.80      0.88      
PRJNA747871_OG442_04610  PRJNA747871_OIF37_33925  0.70      0.88      
PRJNA747871_OG442_04615  PRJNA747871_OIF37_33920  0.81      0.88      
PRJNA747871_OG442_04620  PRJNA747871_OIF37_33915  0.80      0.88      
